date,geography_code,geography_name,institution_group,institution_type,cohort_level_group,cohort_level,characteristic_group,characteristic,data_type,cohort,overall,education,he,fe,fel3,fel2,fel1,other_edu,appren,appl4,appl3,appl2,all_work,all_notsust,all_unknown
2010/11,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,427,367,293,259,28,NA,NA,NA,6,8,0,3,5,66,46,14
2010/11,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Number of pupils,51,43,37,32,4,NA,NA,NA,1,2,0,2,0,4,5,3
2010/11,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,315,281,230,214,14,NA,NA,NA,2,11,0,6,5,40,26,8
2010/11,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Female,Percentage,427,85.9,68.6,60.7,6.6,NA,NA,NA,1.4,1.9,0,0.7,1.2,15.5,10.8,3.3
2010/11,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,No identified SEN,Number of pupils,690,609,489,445,38,NA,NA,NA,6,18,0,9,9,102,62,19
2010/11,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Male,Percentage,315,89.2,73,67.9,4.4,NA,NA,NA,0.6,3.5,0,1.9,1.6,12.7,8.3,2.5
2010/11,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,Identified SEN,Number of pupils,52,39,34,28,4,NA,NA,NA,2,1,0,0,1,4,10,3
2010/11,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Percentage,51,84.3,72.5,62.7,7.8,NA,NA,NA,2,3.9,0,3.9,0,7.8,9.8,5.9
2010/11,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Percentage,691,87.6,70.3,63.8,5.5,NA,NA,NA,1,2.5,0,1,1.4,14.8,9.7,2.7
2010/11,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Level 3 approved,Total,Total,Percentage,742,87.3,70.5,63.7,5.7,NA,NA,NA,1.1,2.6,0,1.2,1.3,14.3,9.7,3
2010/11,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,Identified SEN,Percentage,52,75,65.4,53.8,7.7,NA,NA,NA,3.8,1.9,0,0,1.9,7.7,19.2,5.8
2010/11,E08000034,Kirklees,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,No identified SEN,Percentage,690,88.3,70.9,64.5,5.5,NA,NA,NA,0.9,2.6,0,1.3,1.3,14.8,9,2.8
2010/11,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,3098,2665,1911,1706,179,NA,NA,NA,26,132,0,64,68,622,333,100
2010/11,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,1349,1161,841,757,75,NA,NA,NA,9,72,0,45,27,248,144,44
2010/11,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Total,Total,Percentage,3098,86,61.7,55.1,5.8,NA,NA,NA,0.8,4.3,0,2.1,2.2,20.1,10.7,3.2
2010/11,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Number of pupils,241,189,148,130,17,NA,NA,NA,1,10,0,6,4,31,41,11
2010/11,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Number of pupils,2857,2476,1763,1576,162,NA,NA,NA,25,122,0,58,64,591,292,89
2010/11,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Female,Percentage,1749,86,61.2,54.3,5.9,NA,NA,NA,1,3.4,0,1.1,2.3,21.4,10.8,3.2
2010/11,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,1749,1504,1070,949,104,NA,NA,NA,17,60,0,19,41,374,189,56
2010/11,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Percentage,2857,86.7,61.7,55.2,5.7,NA,NA,NA,0.9,4.3,0,2,2.2,20.7,10.2,3.1
2010/11,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Male,Percentage,1349,86.1,62.3,56.1,5.6,NA,NA,NA,0.7,5.3,0,3.3,2,18.4,10.7,3.3
2010/11,E08000034,Kirklees,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Percentage,241,78.4,61.4,53.9,7.1,NA,NA,NA,0.4,4.1,0,2.5,1.7,12.9,17,4.6
2010/11,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,No identified LLDD,Number of pupils,1701,1431,861,654,154,NA,NA,NA,53,117,0,82,35,453,211,59
2010/11,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,1982,1674,1033,778,179,NA,NA,NA,76,127,0,88,39,514,241,67
2010/11,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,869,722,424,323,65,NA,NA,NA,36,99,0,84,15,199,119,28
2010/11,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Number of pupils,1729,1484,915,693,152,NA,NA,NA,70,117,0,83,34,452,186,59
2010/11,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,1113,952,609,455,114,NA,NA,NA,40,28,0,4,24,315,122,39
2010/11,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,Identified LLDD,Number of pupils,281,243,172,124,25,NA,NA,NA,23,10,0,6,4,61,30,8
2010/11,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,No identified LLDD,Percentage,1701,84.1,50.6,38.4,9.1,NA,NA,NA,3.1,6.9,0,4.8,2.1,26.6,12.4,3.5
2010/11,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Percentage,1729,85.8,52.9,40.1,8.8,NA,NA,NA,4,6.8,0,4.8,2,26.1,10.8,3.4
2010/11,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,Identified LLDD,Percentage,281,86.5,61.2,44.1,8.9,NA,NA,NA,8.2,3.6,0,2.1,1.4,21.7,10.7,2.8
2010/11,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Total,Total,Percentage,1982,84.5,52.1,39.3,9,NA,NA,NA,3.8,6.4,0,4.4,2,25.9,12.2,3.4
2010/11,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Male,Percentage,869,83.1,48.8,37.2,7.5,NA,NA,NA,4.1,11.4,0,9.7,1.7,22.9,13.7,3.2
2010/11,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Female,Percentage,1113,85.5,54.7,40.9,10.2,NA,NA,NA,3.6,2.5,0,0.4,2.2,28.3,11,3.5
2010/11,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Percentage,253,75.1,46.6,33.6,10.7,NA,NA,NA,2.4,4,0,2,2,24.5,21.7,3.2
2010/11,E08000035,Leeds,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Number of pupils,253,190,118,85,27,NA,NA,NA,6,10,0,5,5,62,55,8
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,Identified SEN,Percentage,141,91.5,65.2,45.4,13.5,NA,NA,NA,6.4,5.7,0,2.1,3.5,20.6,5,3.5
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,1370,1214,880,711,126,NA,NA,NA,43,44,0,14,30,290,126,30
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Female,Percentage,1370,88.6,64.2,51.9,9.2,NA,NA,NA,3.1,3.2,0,1,2.2,21.2,9.2,2.2
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Percentage,201,78.1,56.7,39.3,11.4,NA,NA,NA,6,4.5,0,2.5,2,16.9,20.9,1
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,2618,2314,1661,1353,211,NA,NA,NA,97,98,0,50,48,555,247,57
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Male,Percentage,1248,88.1,62.6,51.4,6.8,NA,NA,NA,4.3,4.3,0,2.9,1.4,21.2,9.7,2.2
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,No identified SEN,Number of pupils,2477,2185,1569,1289,192,NA,NA,NA,88,90,0,47,43,526,240,52
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,1248,1100,781,642,85,NA,NA,NA,54,54,0,36,18,265,121,27
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Number of pupils,2417,2157,1547,1274,188,NA,NA,NA,85,89,0,45,44,521,205,55
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,Identified SEN,Number of pupils,141,129,92,64,19,NA,NA,NA,9,8,0,3,5,29,7,5
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Number of pupils,201,157,114,79,23,NA,NA,NA,12,9,0,5,4,34,42,2
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,Total,Total,Percentage,2618,88.4,63.4,51.7,8.1,NA,NA,NA,3.7,3.7,0,1.9,1.8,21.2,9.4,2.2
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,No identified SEN,Percentage,2477,88.2,63.3,52,7.8,NA,NA,NA,3.6,3.6,0,1.9,1.7,21.2,9.7,2.1
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Percentage,2417,89.2,64,52.7,7.8,NA,NA,NA,3.5,3.7,0,1.9,1.8,21.6,8.5,2.3
2010/11,E08000035,Leeds,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,2117,1822,1205,965,150,NA,NA,NA,90,153,0,120,33,464,240,55
2010/11,E08000035,Leeds,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Number of pupils,454,347,232,164,50,NA,NA,NA,18,19,0,10,9,96,97,10
2010/11,E08000035,Leeds,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,4600,3988,2694,2131,390,NA,NA,NA,173,225,0,138,87,1069,488,124
2010/11,E08000035,Leeds,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Number of pupils,4146,3641,2462,1967,340,NA,NA,NA,155,206,0,128,78,973,391,114
2010/11,E08000035,Leeds,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,2483,2166,1489,1166,240,NA,NA,NA,83,72,0,18,54,605,248,69
2010/11,E08000035,Leeds,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Male,Percentage,2117,86.1,56.9,45.6,7.1,NA,NA,NA,4.3,7.2,0,5.7,1.6,21.9,11.3,2.6
2010/11,E08000035,Leeds,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Percentage,4146,87.8,59.4,47.4,8.2,NA,NA,NA,3.7,5,0,3.1,1.9,23.5,9.4,2.7
2010/11,E08000035,Leeds,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Female,Percentage,2483,87.2,60,47,9.7,NA,NA,NA,3.3,2.9,0,0.7,2.2,24.4,10,2.8
2010/11,E08000035,Leeds,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Percentage,454,76.4,51.1,36.1,11,NA,NA,NA,4,4.2,0,2.2,2,21.1,21.4,2.2
2010/11,E08000035,Leeds,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Total,Total,Percentage,4600,86.7,58.6,46.3,8.5,NA,NA,NA,3.8,4.9,0,3,1.9,23.2,10.6,2.7
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,717,638,422,337,68,NA,NA,NA,17,29,0,13,16,187,66,13
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,Identified LLDD,Percentage,49,81.6,46.9,32.7,12.2,NA,NA,NA,2,10.2,0,6.1,4.1,24.5,14.3,4.1
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,No identified LLDD,Number of pupils,1267,1105,712,584,101,NA,NA,NA,27,74,0,45,29,319,136,26
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,Identified LLDD,Number of pupils,49,40,23,16,6,NA,NA,NA,1,5,0,3,2,12,7,2
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Number of pupils,84,64,46,31,14,NA,NA,NA,1,4,0,3,1,14,20,0
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Female,Percentage,717,89,58.9,47,9.5,NA,NA,NA,2.4,4,0,1.8,2.2,26.1,9.2,1.8
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,599,507,313,263,39,NA,NA,NA,11,50,0,35,15,144,77,15
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Male,Percentage,599,84.6,52.3,43.9,6.5,NA,NA,NA,1.8,8.3,0,5.8,2.5,24,12.9,2.5
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,1316,1145,735,600,107,NA,NA,NA,28,79,0,48,31,331,143,28
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Percentage,84,76.2,54.8,36.9,16.7,NA,NA,NA,1.2,4.8,0,3.6,1.2,16.7,23.8,0
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Number of pupils,1232,1081,689,569,93,NA,NA,NA,27,75,0,45,30,317,123,28
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Percentage,1232,87.7,55.9,46.2,7.5,NA,NA,NA,2.2,6.1,0,3.7,2.4,25.7,10,2.3
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Total,Total,Percentage,1316,87,55.9,45.6,8.1,NA,NA,NA,2.1,6,0,3.6,2.4,25.2,10.9,2.1
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,No identified LLDD,Percentage,1267,87.2,56.2,46.1,8,NA,NA,NA,2.1,5.8,0,3.6,2.3,25.2,10.7,2.1
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Number of pupils,558,499,360,320,25,NA,NA,NA,15,28,0,11,17,111,53,6
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,317,282,205,183,14,NA,NA,NA,8,8,0,2,6,69,31,4
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Number of pupils,26,20,15,11,2,NA,NA,NA,2,0,0,0,0,5,5,1
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,267,237,170,148,13,NA,NA,NA,9,20,0,9,11,47,27,3
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Female,Percentage,317,89,64.7,57.7,4.4,NA,NA,NA,2.5,2.5,0,0.6,1.9,21.8,9.8,1.3
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,Identified SEN,Number of pupils,70,63,46,39,3,NA,NA,NA,4,2,0,0,2,15,7,0
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,No identified SEN,Number of pupils,514,456,329,292,24,NA,NA,NA,13,26,0,11,15,101,51,7
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Male,Percentage,267,88.8,63.7,55.4,4.9,NA,NA,NA,3.4,7.5,0,3.4,4.1,17.6,10.1,1.1
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Percentage,26,76.9,57.7,42.3,7.7,NA,NA,NA,7.7,0,0,0,0,19.2,19.2,3.8
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Percentage,558,89.4,64.5,57.3,4.5,NA,NA,NA,2.7,5,0,2,3,19.9,9.5,1.1
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,Total,Total,Percentage,584,88.9,64.2,56.7,4.6,NA,NA,NA,2.9,4.8,0,1.9,2.9,19.9,9.9,1.2
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,Identified SEN,Percentage,70,90,65.7,55.7,4.3,NA,NA,NA,5.7,2.9,0,0,2.9,21.4,10,0
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,584,519,375,331,27,NA,NA,NA,17,28,0,11,17,116,58,7
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,No identified SEN,Percentage,514,88.7,64,56.8,4.7,NA,NA,NA,2.5,5.1,0,2.1,2.9,19.6,9.9,1.4
2010/11,E08000036,Wakefield,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,1900,1664,1110,931,134,NA,NA,NA,45,107,0,59,48,447,201,35
2010/11,E08000036,Wakefield,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Total,Total,Percentage,1900,87.6,58.4,49,7.1,NA,NA,NA,2.4,5.6,0,3.1,2.5,23.5,10.6,1.8
2010/11,E08000036,Wakefield,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Number of pupils,1790,1580,1049,889,118,NA,NA,NA,42,103,0,56,47,428,176,34
2010/11,E08000036,Wakefield,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,866,744,483,411,52,NA,NA,NA,20,70,0,44,26,191,104,18
2010/11,E08000036,Wakefield,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Number of pupils,110,84,61,42,16,NA,NA,NA,3,4,0,3,1,19,25,1
2010/11,E08000036,Wakefield,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Female,Percentage,1034,89,60.6,50.3,7.9,NA,NA,NA,2.4,3.6,0,1.5,2.1,24.8,9.4,1.6
2010/11,E08000036,Wakefield,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,1034,920,627,520,82,NA,NA,NA,25,37,0,15,22,256,97,17
2010/11,E08000036,Wakefield,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Percentage,1790,88.3,58.6,49.7,6.6,NA,NA,NA,2.3,5.8,0,3.1,2.6,23.9,9.8,1.9
2010/11,E08000036,Wakefield,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Male,Percentage,866,85.9,55.8,47.5,6,NA,NA,NA,2.3,8.1,0,5.1,3,22.1,12,2.1
2010/11,E08000036,Wakefield,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Percentage,110,76.4,55.5,38.2,14.5,NA,NA,NA,2.7,3.6,0,2.7,0.9,17.3,22.7,0.9
2010/11,E10000023,North Yorkshire,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,1201,1039,647,476,92,NA,NA,NA,79,59,1,24,34,333,118,44
2010/11,E10000023,North Yorkshire,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,698,624,382,282,65,NA,NA,NA,35,35,0,14,21,207,54,20
2010/11,E10000023,North Yorkshire,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Number of pupils,1156,1002,622,463,85,NA,NA,NA,74,57,1,24,32,323,112,42
2010/11,E10000023,North Yorkshire,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,Identified LLDD,Number of pupils,169,144,93,68,12,NA,NA,NA,13,11,0,4,7,40,18,7
2010/11,E10000023,North Yorkshire,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,No identified LLDD,Number of pupils,1032,895,554,408,80,NA,NA,NA,66,48,1,20,27,293,100,37
2010/11,E10000023,North Yorkshire,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Female,Percentage,698,89.4,54.7,40.4,9.3,NA,NA,NA,5,5,0,2,3,29.7,7.7,2.9
2010/11,E10000023,North Yorkshire,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,503,415,265,194,27,NA,NA,NA,44,24,1,10,13,126,64,24
2010/11,E10000023,North Yorkshire,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Number of pupils,45,37,25,13,7,NA,NA,NA,5,2,0,0,2,10,6,2
2010/11,E10000023,North Yorkshire,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Total,Total,Percentage,1201,86.5,53.9,39.6,7.7,NA,NA,NA,6.6,4.9,0.1,2,2.8,27.7,9.8,3.7
2010/11,E10000023,North Yorkshire,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Percentage,1156,86.7,53.8,40.1,7.4,NA,NA,NA,6.4,4.9,0.1,2.1,2.8,27.9,9.7,3.6
2010/11,E10000023,North Yorkshire,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,Identified LLDD,Percentage,169,85.2,55,40.2,7.1,NA,NA,NA,7.7,6.5,0,2.4,4.1,23.7,10.7,4.1
2010/11,E10000023,North Yorkshire,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,No identified LLDD,Percentage,1032,86.7,53.7,39.5,7.8,NA,NA,NA,6.4,4.7,0.1,1.9,2.6,28.4,9.7,3.6
2010/11,E10000023,North Yorkshire,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Male,Percentage,503,82.5,52.7,38.6,5.4,NA,NA,NA,8.7,4.8,0.2,2,2.6,25,12.7,4.8
2010/11,E10000023,North Yorkshire,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Percentage,45,82.2,55.6,28.9,15.6,NA,NA,NA,11.1,4.4,0,0,4.4,22.2,13.3,4.4
