date,geography_code,geography_name,institution_group,institution_type,cohort_level_group,cohort_level,characteristic_group,characteristic,data_type,cohort,overall,education,he,fe,fel3,fel2,fel1,other_edu,appren,appl4,appl3,appl2,all_work,all_notsust,all_unknown
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,Identified SEN,Percentage,141,91.5,65.2,45.4,13.5,NA,NA,NA,6.4,5.7,0,2.1,3.5,20.6,5,3.5
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,1370,1214,880,711,126,NA,NA,NA,43,44,0,14,30,290,126,30
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Female,Percentage,1370,88.6,64.2,51.9,9.2,NA,NA,NA,3.1,3.2,0,1,2.2,21.2,9.2,2.2
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Percentage,201,78.1,56.7,39.3,11.4,NA,NA,NA,6,4.5,0,2.5,2,16.9,20.9,1
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,2618,2314,1661,1353,211,NA,NA,NA,97,98,0,50,48,555,247,57
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Male,Percentage,1248,88.1,62.6,51.4,6.8,NA,NA,NA,4.3,4.3,0,2.9,1.4,21.2,9.7,2.2
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,No identified SEN,Number of pupils,2477,2185,1569,1289,192,NA,NA,NA,88,90,0,47,43,526,240,52
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,1248,1100,781,642,85,NA,NA,NA,54,54,0,36,18,265,121,27
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Number of pupils,2417,2157,1547,1274,188,NA,NA,NA,85,89,0,45,44,521,205,55
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,Identified SEN,Number of pupils,141,129,92,64,19,NA,NA,NA,9,8,0,3,5,29,7,5
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Number of pupils,201,157,114,79,23,NA,NA,NA,12,9,0,5,4,34,42,2
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,Total,Total,Percentage,2618,88.4,63.4,51.7,8.1,NA,NA,NA,3.7,3.7,0,1.9,1.8,21.2,9.4,2.2
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,No identified SEN,Percentage,2477,88.2,63.3,52,7.8,NA,NA,NA,3.6,3.6,0,1.9,1.7,21.2,9.7,2.1
2010/11,E08000035,Leeds,State-funded mainstream schools,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Percentage,2417,89.2,64,52.7,7.8,NA,NA,NA,3.5,3.7,0,1.9,1.8,21.6,8.5,2.3
2010/11,E08000035,Leeds,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,2117,1822,1205,965,150,NA,NA,NA,90,153,0,120,33,464,240,55
2010/11,E08000035,Leeds,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Number of pupils,454,347,232,164,50,NA,NA,NA,18,19,0,10,9,96,97,10
2010/11,E08000035,Leeds,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,4600,3988,2694,2131,390,NA,NA,NA,173,225,0,138,87,1069,488,124
2010/11,E08000035,Leeds,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Number of pupils,4146,3641,2462,1967,340,NA,NA,NA,155,206,0,128,78,973,391,114
2010/11,E08000035,Leeds,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,2483,2166,1489,1166,240,NA,NA,NA,83,72,0,18,54,605,248,69
2010/11,E08000035,Leeds,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Male,Percentage,2117,86.1,56.9,45.6,7.1,NA,NA,NA,4.3,7.2,0,5.7,1.6,21.9,11.3,2.6
2010/11,E08000035,Leeds,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Percentage,4146,87.8,59.4,47.4,8.2,NA,NA,NA,3.7,5,0,3.1,1.9,23.5,9.4,2.7
2010/11,E08000035,Leeds,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Female,Percentage,2483,87.2,60,47,9.7,NA,NA,NA,3.3,2.9,0,0.7,2.2,24.4,10,2.8
2010/11,E08000035,Leeds,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Percentage,454,76.4,51.1,36.1,11,NA,NA,NA,4,4.2,0,2.2,2,21.1,21.4,2.2
2010/11,E08000035,Leeds,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Total,Total,Percentage,4600,86.7,58.6,46.3,8.5,NA,NA,NA,3.8,4.9,0,3,1.9,23.2,10.6,2.7
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,717,638,422,337,68,NA,NA,NA,17,29,0,13,16,187,66,13
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,Identified LLDD,Percentage,49,81.6,46.9,32.7,12.2,NA,NA,NA,2,10.2,0,6.1,4.1,24.5,14.3,4.1
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,No identified LLDD,Number of pupils,1267,1105,712,584,101,NA,NA,NA,27,74,0,45,29,319,136,26
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,Identified LLDD,Number of pupils,49,40,23,16,6,NA,NA,NA,1,5,0,3,2,12,7,2
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Number of pupils,84,64,46,31,14,NA,NA,NA,1,4,0,3,1,14,20,0
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Female,Percentage,717,89,58.9,47,9.5,NA,NA,NA,2.4,4,0,1.8,2.2,26.1,9.2,1.8
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,599,507,313,263,39,NA,NA,NA,11,50,0,35,15,144,77,15
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Male,Percentage,599,84.6,52.3,43.9,6.5,NA,NA,NA,1.8,8.3,0,5.8,2.5,24,12.9,2.5
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,1316,1145,735,600,107,NA,NA,NA,28,79,0,48,31,331,143,28
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Percentage,84,76.2,54.8,36.9,16.7,NA,NA,NA,1.2,4.8,0,3.6,1.2,16.7,23.8,0
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Number of pupils,1232,1081,689,569,93,NA,NA,NA,27,75,0,45,30,317,123,28
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Percentage,1232,87.7,55.9,46.2,7.5,NA,NA,NA,2.2,6.1,0,3.7,2.4,25.7,10,2.3
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Total,Total,Percentage,1316,87,55.9,45.6,8.1,NA,NA,NA,2.1,6,0,3.6,2.4,25.2,10.9,2.1
2010/11,E08000036,Wakefield,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,No identified LLDD,Percentage,1267,87.2,56.2,46.1,8,NA,NA,NA,2.1,5.8,0,3.6,2.3,25.2,10.7,2.1
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Number of pupils,558,499,360,320,25,NA,NA,NA,15,28,0,11,17,111,53,6
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,317,282,205,183,14,NA,NA,NA,8,8,0,2,6,69,31,4
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Number of pupils,26,20,15,11,2,NA,NA,NA,2,0,0,0,0,5,5,1
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,267,237,170,148,13,NA,NA,NA,9,20,0,9,11,47,27,3
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Female,Percentage,317,89,64.7,57.7,4.4,NA,NA,NA,2.5,2.5,0,0.6,1.9,21.8,9.8,1.3
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,Identified SEN,Number of pupils,70,63,46,39,3,NA,NA,NA,4,2,0,0,2,15,7,0
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,No identified SEN,Number of pupils,514,456,329,292,24,NA,NA,NA,13,26,0,11,15,101,51,7
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Male,Percentage,267,88.8,63.7,55.4,4.9,NA,NA,NA,3.4,7.5,0,3.4,4.1,17.6,10.1,1.1
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Percentage,26,76.9,57.7,42.3,7.7,NA,NA,NA,7.7,0,0,0,0,19.2,19.2,3.8
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Percentage,558,89.4,64.5,57.3,4.5,NA,NA,NA,2.7,5,0,2,3,19.9,9.5,1.1
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,Total,Total,Percentage,584,88.9,64.2,56.7,4.6,NA,NA,NA,2.9,4.8,0,1.9,2.9,19.9,9.9,1.2
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,Identified SEN,Percentage,70,90,65.7,55.7,4.3,NA,NA,NA,5.7,2.9,0,0,2.9,21.4,10,0
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,584,519,375,331,27,NA,NA,NA,17,28,0,11,17,116,58,7
2010/11,E08000036,Wakefield,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,No identified SEN,Percentage,514,88.7,64,56.8,4.7,NA,NA,NA,2.5,5.1,0,2.1,2.9,19.6,9.9,1.4
2010/11,E08000036,Wakefield,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,1900,1664,1110,931,134,NA,NA,NA,45,107,0,59,48,447,201,35
2010/11,E08000036,Wakefield,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Total,Total,Percentage,1900,87.6,58.4,49,7.1,NA,NA,NA,2.4,5.6,0,3.1,2.5,23.5,10.6,1.8
2010/11,E08000036,Wakefield,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Number of pupils,1790,1580,1049,889,118,NA,NA,NA,42,103,0,56,47,428,176,34
2010/11,E08000036,Wakefield,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,866,744,483,411,52,NA,NA,NA,20,70,0,44,26,191,104,18
2010/11,E08000036,Wakefield,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Number of pupils,110,84,61,42,16,NA,NA,NA,3,4,0,3,1,19,25,1
2010/11,E08000036,Wakefield,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Female,Percentage,1034,89,60.6,50.3,7.9,NA,NA,NA,2.4,3.6,0,1.5,2.1,24.8,9.4,1.6
2010/11,E08000036,Wakefield,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,1034,920,627,520,82,NA,NA,NA,25,37,0,15,22,256,97,17
2010/11,E08000036,Wakefield,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Percentage,1790,88.3,58.6,49.7,6.6,NA,NA,NA,2.3,5.8,0,3.1,2.6,23.9,9.8,1.9
2010/11,E08000036,Wakefield,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Male,Percentage,866,85.9,55.8,47.5,6,NA,NA,NA,2.3,8.1,0,5.1,3,22.1,12,2.1
2010/11,E08000036,Wakefield,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Percentage,110,76.4,55.5,38.2,14.5,NA,NA,NA,2.7,3.6,0,2.7,0.9,17.3,22.7,0.9
2011/12,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,327,248,149,113,35,NA,NA,NA,1,26,0,16,10,73,68,11
2011/12,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Number of pupils,451,347,198,144,53,NA,NA,NA,1,35,0,17,18,114,88,16
2011/12,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,244,188,110,77,33,NA,NA,NA,0,14,0,2,12,64,49,7
2011/12,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Number of pupils,120,89,61,46,15,NA,NA,NA,0,5,0,1,4,23,29,2
2011/12,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,571,436,259,190,68,NA,NA,NA,1,40,0,18,22,137,117,18
2011/12,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Total,Total,Percentage,571,76.4,45.4,33.3,11.9,NA,NA,NA,0.2,7,0,3.2,3.9,24,20.5,3.2
2011/12,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,Identified LLDD,Number of pupils,72,58,36,30,6,NA,NA,NA,0,6,0,1,5,16,13,1
2011/12,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Male,Percentage,327,75.8,45.6,34.6,10.7,NA,NA,NA,0.3,8,0,4.9,3.1,22.3,20.8,3.4
2011/12,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Female,Percentage,244,77,45.1,31.6,13.5,NA,NA,NA,0,5.7,0,0.8,4.9,26.2,20.1,2.9
2011/12,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Percentage,120,74.2,50.8,38.3,12.5,NA,NA,NA,0,4.2,0,0.8,3.3,19.2,24.2,1.7
2011/12,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,No identified LLDD,Percentage,499,75.8,44.7,32.1,12.4,NA,NA,NA,0.2,6.8,0,3.4,3.4,24.2,20.8,3.4
2011/12,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,Identified LLDD,Percentage,72,80.6,50,41.7,8.3,NA,NA,NA,0,8.3,0,1.4,6.9,22.2,18.1,1.4
2011/12,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Percentage,451,76.9,43.9,31.9,11.8,NA,NA,NA,0.2,7.8,0,3.8,4,25.3,19.5,3.5
2011/12,E08000032,Bradford,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,No identified LLDD,Number of pupils,499,378,223,160,62,NA,NA,NA,1,34,0,17,17,121,104,17
2011/12,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,1143,1050,900,761,95,NA,NA,NA,44,37,0,9,28,113,74,19
2011/12,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,Identified SEN,Number of pupils,245,203,162,120,35,NA,NA,NA,7,13,0,3,10,28,32,10
2011/12,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,966,847,708,601,82,NA,NA,NA,25,41,0,11,30,98,94,25
2011/12,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Number of pupils,1747,1580,1330,1139,138,NA,NA,NA,53,64,0,17,47,186,131,36
2011/12,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,2109,1897,1608,1362,177,NA,NA,NA,69,78,0,20,58,211,168,44
2011/12,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,No identified SEN,Number of pupils,1864,1694,1446,1242,142,NA,NA,NA,62,65,0,17,48,183,136,34
2011/12,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,No identified SEN,Percentage,1864,90.9,77.6,66.6,7.6,NA,NA,NA,3.3,3.5,0,0.9,2.6,9.8,7.3,1.8
2011/12,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Female,Percentage,1143,91.9,78.7,66.6,8.3,NA,NA,NA,3.8,3.2,0,0.8,2.4,9.9,6.5,1.7
2011/12,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,SEN Provision,Identified SEN,Percentage,245,82.9,66.1,49,14.3,NA,NA,NA,2.9,5.3,0,1.2,4.1,11.4,13.1,4.1
2011/12,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,Gender,Male,Percentage,966,87.7,73.3,62.2,8.5,NA,NA,NA,2.6,4.2,0,1.1,3.1,10.1,9.7,2.6
2011/12,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,Total,Total,Percentage,2109,89.9,76.2,64.6,8.4,NA,NA,NA,3.3,3.7,0,0.9,2.8,10,8,2.1
2011/12,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Percentage,1747,90.4,76.1,65.2,7.9,NA,NA,NA,3,3.7,0,1,2.7,10.6,7.5,2.1
2011/12,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Number of pupils,362,317,278,223,39,NA,NA,NA,16,14,0,3,11,25,37,8
2011/12,E08000032,Bradford,State-funded mainstream schools,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Percentage,362,87.6,76.8,61.6,10.8,NA,NA,NA,4.4,3.9,0,0.8,3,6.9,10.2,2.2
2011/12,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,2680,2333,1867,1552,245,NA,NA,NA,70,118,0,38,80,348,285,62
2011/12,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,1293,1095,857,714,117,NA,NA,NA,26,67,0,27,40,171,162,36
2011/12,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Number of pupils,482,406,339,269,54,NA,NA,NA,16,19,0,4,15,48,66,10
2011/12,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Percentage,482,84.2,70.3,55.8,11.2,NA,NA,NA,3.3,3.9,0,0.8,3.1,10,13.7,2.1
2011/12,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Percentage,2198,87.7,69.5,58.4,8.7,NA,NA,NA,2.5,4.5,0,1.5,3,13.6,10,2.4
2011/12,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Total,Total,Percentage,2680,87.1,69.7,57.9,9.1,NA,NA,NA,2.6,4.4,0,1.4,3,13,10.6,2.3
2011/12,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Female,Percentage,1387,89.3,72.8,60.4,9.2,NA,NA,NA,3.2,3.7,0,0.8,2.9,12.8,8.9,1.9
2011/12,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Male,Percentage,1293,84.7,66.3,55.2,9,NA,NA,NA,2,5.2,0,2.1,3.1,13.2,12.5,2.8
2011/12,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Number of pupils,2198,1927,1528,1283,191,NA,NA,NA,54,99,0,34,65,300,219,52
2011/12,E08000032,Bradford,State-funded mainstream schools & colleges,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,1387,1238,1010,838,128,NA,NA,NA,44,51,0,11,40,177,123,26
2011/12,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Female,Number of pupils,127,102,41,34,7,NA,NA,NA,0,9,0,3,6,52,21,4
2011/12,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Number of pupils,187,149,65,51,14,NA,NA,NA,0,12,0,5,7,72,30,8
2011/12,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Male,Percentage,93,73.1,39.8,31.2,8.6,NA,NA,NA,0,4.3,0,2.2,2.2,29,19.4,7.5
2011/12,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Male,Number of pupils,93,68,37,29,8,NA,NA,NA,0,4,0,2,2,27,18,7
2011/12,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,Identified LLDD,Number of pupils,12,7,5,2,3,NA,NA,NA,0,1,0,0,1,1,3,2
2011/12,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Number of pupils,33,21,13,12,1,NA,NA,NA,0,1,0,0,1,7,9,3
2011/12,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Total,Total,Number of pupils,220,170,78,63,15,NA,NA,NA,0,13,0,5,8,79,39,11
2011/12,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Gender,Female,Percentage,127,80.3,32.3,26.8,5.5,NA,NA,NA,0,7.1,0,2.4,4.7,40.9,16.5,3.1
2011/12,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,No identified LLDD,Percentage,208,78.4,35.1,29.3,5.8,NA,NA,NA,0,5.8,0,2.4,3.4,37.5,17.3,4.3
2011/12,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,No identified LLDD,Number of pupils,208,163,73,61,12,NA,NA,NA,0,12,0,5,7,78,36,9
2011/12,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM not eligible,Percentage,187,79.7,34.8,27.3,7.5,NA,NA,NA,0,6.4,0,2.7,3.7,38.5,16,4.3
2011/12,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,LLDD Provision,Identified LLDD,Percentage,12,58.3,41.7,16.7,25,NA,NA,NA,0,8.3,0,0,8.3,8.3,25,16.7
2011/12,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,FSM Y11 Status,FSM eligible,Percentage,33,63.6,39.4,36.4,3,NA,NA,NA,0,3,0,0,3,21.2,27.3,9.1
2011/12,E08000033,Calderdale,State-funded mainstream colleges,Total,Level 3,Level 3 approved,Total,Total,Percentage,220,77.3,35.5,28.6,6.8,NA,NA,NA,0,5.9,0,2.3,3.6,35.9,17.7,5
